 #! FIELDS time phi psi
 79.00000000  1.08522000  -1.46943500
 80.00000000  1.20611900  -0.87355400
 81.00000000  1.28055400  -0.72202200
 82.00000000  1.08080400  -0.52376900
 83.00000000  1.01296700  -0.41311800
 84.00000000  1.21578100  -0.70674100
 85.00000000  1.18787900  -0.89494200
 86.00000000  1.14205000  -0.91121400
 87.00000000  1.18353000  -0.72414900
 88.00000000  1.08417800  -0.60340300
 89.00000000  0.98329800  -1.04572200
 90.00000000  1.01085500  -0.67439000
 91.00000000  1.19086000  -0.20863900
 92.00000000  1.08895500  -0.63958000
 93.00000000  1.10314800  -0.43615100
 94.00000000  1.04005500  -0.77308900
 95.00000000  1.10442900  -0.98904300
 96.00000000  0.94383800  -1.06692900
 97.00000000  0.92163100  -1.34115200
 98.00000000  1.25944400  -0.83338500
 99.00000000  1.14912900  -0.56511400
 100.00000000  0.78990200  -0.28070900
 101.00000000  1.18962900  -0.63427700
 102.00000000  0.98806800  -0.69276800
 103.00000000  1.04133200  -0.71969200
 104.00000000  1.05662700  -1.15608300
 105.00000000  0.98776300  -1.16406000
 106.00000000  0.95448000  -1.19842300
 107.00000000  0.75958200  -1.20292900
 108.00000000  0.82331900  -0.67330200
 109.00000000  0.85257400  -0.22860600
 110.00000000  1.01641000  -0.40250600
 111.00000000  1.23992300  -0.87871000
 112.00000000  1.03412500  -0.85182400
 113.00000000  0.99572900  -0.97601400
 114.00000000  1.34844000  -0.93216700
 115.00000000  1.01001200  -0.66170200
 116.00000000  1.07054800  -0.44437600
 117.00000000  1.15582800  -1.07945700
 118.00000000  1.21069300  -1.17767100
 119.00000000  0.96102500  -0.52624800
 120.00000000  1.18969200  -0.45707700
 121.00000000  1.03038000  -0.79070400
 122.00000000  1.04508100  -1.03180200
 123.00000000  0.99322700  -0.87374600
 124.00000000  0.91258800  -0.39047400
 125.00000000  0.91508200  -0.49007600
 126.00000000  1.06067700  -0.81342800
 127.00000000  1.10825200  -0.99705800
 128.00000000  0.96186000  -0.58143000
 129.00000000  1.01547900  -0.21703600
 130.00000000  0.89924800  -0.58120700
 131.00000000  1.04625300  -0.75256000
 132.00000000  1.04265200  -0.98497600
 133.00000000  0.99557100  -1.31296800
 134.00000000  0.99012300  -0.71721100
 135.00000000  0.83294900  -0.04142500
 136.00000000  0.69154400  0.58997300
 137.00000000  1.13025400  -0.15838200
 138.00000000  1.06584400  -1.08595300
 139.00000000  1.18572800  -1.08067300
 140.00000000  1.05972500  -0.64101500
 141.00000000  1.19933000  -0.66991000
 142.00000000  0.86628100  -0.42691000
 143.00000000  0.92056300  -0.40263300
 144.00000000  0.97630600  -0.44770900
 145.00000000  1.08394600  -0.61053000
 146.00000000  1.29911400  -1.42715000
 147.00000000  1.06881000  -1.23326800
 148.00000000  0.94017800  -0.72840400
 149.00000000  1.18986400  -0.08723200
 150.00000000  1.04961000  -0.66911600
 151.00000000  0.99870200  -0.91621500
 152.00000000  0.95550600  -1.10812500
 153.00000000  1.26344700  -0.93826500
 154.00000000  0.89849600  -0.28287100
 155.00000000  0.83711700  -0.15047700
 156.00000000  1.04670100  -0.81039800
 157.00000000  0.87862700  -0.77677600
 158.00000000  0.93333600  -0.91916900
 159.00000000  1.16242700  -0.72545700
 160.00000000  0.99414700  -0.75469400
 161.00000000  1.22654500  -0.85655800
 162.00000000  1.14127200  -0.87775600
 163.00000000  1.10822600  -0.22578800
 164.00000000  0.90728300  -0.46644000
 165.00000000  0.74624400  -1.03820300
 166.00000000  1.16929700  -1.18005500
 167.00000000  1.04845900  -0.86375500
 168.00000000  1.21804900  -0.45915300
 169.00000000  1.04911300  -0.36572500
 170.00000000  1.15965800  -0.22932000
 171.00000000  1.12595500  -0.79815600
 172.00000000  1.15122100  -0.81332500
 173.00000000  1.06413500  -1.07165600
 174.00000000  0.96782100  -1.02392100
 175.00000000  0.92646300  -0.71108800
 176.00000000  0.90677000  -0.90265100
 177.00000000  0.81901500  -0.74625900
 178.00000000  1.08469300  -0.98963400
 179.00000000  0.87147400  -0.96752400
 180.00000000  0.98905600  -0.61844900
 181.00000000  0.98842800  -0.21979100
 182.00000000  1.10203200  -0.62524000
 183.00000000  0.94861200  -0.96221500
 184.00000000  1.36805000  -1.01992400
 185.00000000  1.07091300  -0.80249900
 186.00000000  1.03645500  -0.91953900
 187.00000000  1.09761400  -0.76769400
 188.00000000  0.96583300  -0.45178300
 189.00000000  1.00894000  -0.52180600
 190.00000000  0.90578200  -0.81990500
 191.00000000  1.01841000  -0.92274300
 192.00000000  0.89080100  -1.01580100
 193.00000000  1.04569000  -0.31318200
 194.00000000  0.80878500  -0.00817300
 195.00000000  0.85412800  -0.51572700
 196.00000000  0.69857600  -0.33144300
 197.00000000  0.84615300  -0.79005200
 198.00000000  0.92421300  -0.92782500
 199.00000000  0.99458200  -0.68007600
 200.00000000  0.97411800  -0.43730100
 201.00000000  1.09445200  -0.44573500
 202.00000000  1.10011600  -0.78523600
 203.00000000  1.08496800  -0.94159600
 204.00000000  0.85454300  -0.59991600
 205.00000000  1.11120000  -0.59368200
 206.00000000  1.13325800  -1.11057200
 207.00000000  0.93477100  -0.37648700
 208.00000000  1.15067500  0.05413400
 209.00000000  1.10333700  -0.49560600
 210.00000000  1.32291000  -0.96826700
 211.00000000  0.97429900  -1.16867100
 212.00000000  1.04828500  -1.48682200
 213.00000000  0.65189800  -1.01468700
 214.00000000  0.94603700  -0.30523100
 215.00000000  1.04163100  -0.58724500
 216.00000000  1.12761500  -1.44276300
 217.00000000  0.93111000  -1.05266300
 218.00000000  0.92439200  -0.36007700
 219.00000000  1.06312300  -0.49298400
 220.00000000  1.19977200  -0.51789300
 221.00000000  0.92866200  -0.96619300
 222.00000000  0.94507200  -1.05734800
 223.00000000  1.12583200  -1.01254300
 224.00000000  1.09211000  -0.84490800
 225.00000000  0.94949300  -0.40000200
 226.00000000  1.08231900  -0.46104700
 227.00000000  0.90241100  -0.48795700
 228.00000000  0.86940300  -0.51448600
 229.00000000  0.92355700  -0.99588400
 230.00000000  0.99117100  -1.53228400
 231.00000000  0.69518200  -1.02801600
 232.00000000  1.12980900  -0.58056200
 233.00000000  1.05703300  -0.20197800
 234.00000000  0.94979400  -0.22787300
 235.00000000  1.15198000  -0.56716600
 236.00000000  0.77501100  -0.88765900
 237.00000000  0.99277100  -1.26843300
 238.00000000  1.14265900  -0.96443300
 239.00000000  1.37014400  -0.35523100
 240.00000000  1.12247500  -0.66040600
 241.00000000  1.25864700  -0.59918300
 242.00000000  1.22696300  -0.71180700
 243.00000000  1.30819400  -0.96449700
 244.00000000  0.99193800  -0.77742700
 245.00000000  0.86626500  -1.10670000
 246.00000000  0.74230900  -0.64331100
 247.00000000  1.24619300  -0.49451000
 248.00000000  1.11992600  -0.37714500
 249.00000000  1.21667700  -0.61971300
 250.00000000  0.81322400  -1.24086300
 251.00000000  1.16225800  -1.19101500
 252.00000000  1.05175500  -0.92970800
 253.00000000  1.22740200  -0.89390100
 254.00000000  0.70466100  -0.41703900
 255.00000000  1.07684000  -0.62051100
 256.00000000  1.12463800  -0.52968000
 257.00000000  0.85999500  -0.26711000
 258.00000000  1.03370000  -0.31068000
 259.00000000  1.06093800  -0.97960500
 260.00000000  0.95167500  -1.08251700
 261.00000000  1.02577400  -0.82113400
 262.00000000  1.06775600  -0.66717100
 263.00000000  0.84001800  -0.22327000
 264.00000000  0.86147000  -0.56384200
 265.00000000  0.83231800  -0.74071400
 266.00000000  0.86782600  -0.87563400
 267.00000000  1.11491800  -0.83219400
 268.00000000  1.06575600  -0.69890300
 269.00000000  0.93104600  -0.40851000
 270.00000000  1.13622700  -0.97658100
 271.00000000  1.05634700  -0.65258300
 272.00000000  1.04229700  -0.27374100
 273.00000000  1.06406000  -0.60837200
 274.00000000  0.93012800  -0.80074100
 275.00000000  1.07620200  -0.28536400
 276.00000000  0.84803200  -0.08022400
 277.00000000  1.16166800  -0.92527200
 278.00000000  1.12261200  -1.04619700
 279.00000000  1.18158200  -0.45083600
 280.00000000  0.96789100  -0.06114100
 281.00000000  1.08341000  -0.70396200
 282.00000000  1.11930400  -1.09187400
 283.00000000  1.19254800  -1.00465100
 284.00000000  1.02223500  -0.56377500
 285.00000000  0.98690500  -0.54478000
 286.00000000  0.95654400  -0.54707600
 287.00000000  0.98837700  -1.06585600
 288.00000000  1.05356800  -0.78824200
 289.00000000  0.95625900  -0.76523500
 290.00000000  0.65375900  -0.45360700
 291.00000000  -1.43132000  1.09026300
 292.00000000  -1.30160200  0.78849400
 293.00000000  -1.52616800  0.89828100
 294.00000000  -1.22555500  1.06620800
 295.00000000  -1.52244500  0.85860100
 296.00000000  -1.29841400  1.15517500
 297.00000000  -2.55111900  2.34794900
 298.00000000  -1.27792300  1.14295900
 299.00000000  -1.20284000  0.74161900
 300.00000000  -1.48352000  0.51929600
 301.00000000  -1.50832000  0.31347100
 302.00000000  -1.42461700  0.78188500
 303.00000000  -1.52907700  0.63110500
 304.00000000  -1.58714500  0.81849000
 305.00000000  -2.28989700  2.36271900
 306.00000000  -1.26185900  2.72808400
 307.00000000  -1.07103100  0.25453500
 308.00000000  -1.05000400  0.80413400
 309.00000000  -1.62031200  0.99269700
 310.00000000  -1.48252000  0.98982500
 311.00000000  0.98663400  -0.79771900
 312.00000000  0.99033300  -1.48082900
 313.00000000  0.85667900  -0.90309400
 314.00000000  1.19838300  -0.18201600
 315.00000000  1.04740900  -0.53488500
 316.00000000  1.09123200  -0.69520700
 317.00000000  0.85397700  -0.61555100
 318.00000000  0.95971200  -1.10304300
 319.00000000  1.02025900  -0.60317700
 320.00000000  1.11793400  -0.52178000
 321.00000000  0.72669900  -0.12959300
 322.00000000  1.02933000  -0.79147200
 323.00000000  1.04804900  -1.20742900
 324.00000000  0.85016400  -0.57691300
 325.00000000  1.29347200  -0.33356300
 326.00000000  0.87172700  -0.21831700
 327.00000000  0.97978900  -0.48622500
 328.00000000  1.00559900  -1.06974800
 329.00000000  0.94425700  -0.67891800
 330.00000000  1.09654300  -0.28962800
 331.00000000  1.06488800  -1.14932200
 332.00000000  0.95998900  -1.34401000
 333.00000000  1.01259500  -0.63642100
 334.00000000  0.97310800  -0.32801700
 335.00000000  1.30905400  -0.78363100
 336.00000000  1.19252000  -0.95311800
 337.00000000  1.02391900  -0.91449600
 338.00000000  1.23176600  -1.24239700
 339.00000000  1.34882100  -0.68800800
 340.00000000  1.05024100  -0.26516800
 341.00000000  0.91847200  -0.53537400
 342.00000000  1.19992200  -0.93705800
 343.00000000  1.27004700  -1.26114200
 344.00000000  1.31288600  -0.80380100
 345.00000000  1.08854500  -0.97635900
 346.00000000  1.18488200  -0.93222600
 347.00000000  1.02969700  -0.69691100
 348.00000000  0.98899400  -0.22373700
 349.00000000  1.25302200  -0.59463000
 350.00000000  1.08038700  -1.03166900
 351.00000000  -2.46520700  2.34526300
 352.00000000  -2.74076500  2.45997600
 353.00000000  -2.61648300  2.61576500
 354.00000000  -2.61993300  -3.04148100
 355.00000000  -2.62274000  2.45741700
 356.00000000  -2.38090200  2.72824700
 357.00000000  -2.20990800  2.87176900
 358.00000000  -2.40822700  3.04547500
 359.00000000  -2.55155800  2.86489800
 360.00000000  -2.41189200  2.86756900
 361.00000000  -2.56120100  2.87175900
 362.00000000  -2.38257200  2.57464600
 363.00000000  -2.67334600  2.91744200
 364.00000000  -2.62234200  3.12805000
 365.00000000  -2.10351300  2.67486600
 366.00000000  -1.00497500  0.41911500
 367.00000000  -1.30747500  0.70080500
 368.00000000  -1.58338200  0.61003000
 369.00000000  -2.78122300  2.57188000
 370.00000000  -2.62454000  2.56925000
 371.00000000  -2.50983200  2.70649500
 372.00000000  -2.54613400  2.52610100
 373.00000000  -2.50496000  2.89157300
 374.00000000  -2.51130300  2.77708100
 375.00000000  -2.55838600  2.30514300
 376.00000000  -1.28840300  2.20818300
 377.00000000  -1.45356400  1.68948900
 378.00000000  -1.41566800  1.71495300
 379.00000000  -2.28846000  2.35244200
 380.00000000  -2.35268100  1.94951500
 381.00000000  -2.17042000  2.47301000
 382.00000000  -1.29542300  1.52442000
 383.00000000  -1.30497200  2.18864000
 384.00000000  -1.41415200  1.90292200
 385.00000000  -1.25607600  0.21618900
 386.00000000  -1.36764800  2.51979800
 387.00000000  -2.45372700  2.41294600
 388.00000000  -1.31462400  2.15982900
 389.00000000  -2.12938200  2.42875000
 390.00000000  -2.66806800  2.85293500
 391.00000000  -2.46538700  2.49973000
 392.00000000  -2.59972800  2.86738900
 393.00000000  -2.61505900  2.60939300
 394.00000000  -2.69944400  2.52232500
 395.00000000  -2.78721700  2.93524900
 396.00000000  -2.60343400  2.58450100
 397.00000000  -2.41532900  2.56230300
 398.00000000  -1.04648700  2.63336500
 399.00000000  -2.47160400  2.28456100
 400.00000000  -1.32649000  0.10155400
 401.00000000  -2.82509200  2.66997500
 402.00000000  -2.59774600  2.74557400
 403.00000000  -2.08522000  2.91472900
 404.00000000  -2.00363600  2.72218400
 405.00000000  -2.19239400  2.85866700
 406.00000000  -2.18847200  2.85162600
 407.00000000  -2.56663300  2.76692300
 408.00000000  -2.51258700  2.83668300
 409.00000000  -2.59749800  2.42598600
 410.00000000  -2.52710000  2.58420600
 411.00000000  -2.33337800  2.41709100
 412.00000000  -1.49976300  2.60066000
 413.00000000  -1.48075400  0.56408600
 414.00000000  -1.46289900  0.39346100
 415.00000000  -1.16423200  0.65457000
 416.00000000  -1.59993000  0.41603600
 417.00000000  -1.39835700  1.66370900
 418.00000000  -1.79060800  0.83018100
 419.00000000  -1.27470800  0.92288200
 420.00000000  -1.57085700  1.07380800
 421.00000000  -1.18473900  0.74817600
 422.00000000  -1.39813000  0.70682800
 423.00000000  -1.60489800  0.72436700
 424.00000000  -0.91670500  0.42616000
 425.00000000  -1.30397300  0.51370900
 426.00000000  -1.32280000  0.81551200
 427.00000000  -1.43126200  1.28253200
 428.00000000  -1.80025100  1.10009500
 429.00000000  -1.53399800  0.45496000
 430.00000000  -1.67021800  2.51179800
 431.00000000  -1.92723500  2.57279300
 432.00000000  -2.76536300  2.43538200
 433.00000000  -1.34246000  1.81873100
 434.00000000  -1.29262700  1.10236900
 435.00000000  -1.44331600  1.51517500
 436.00000000  -1.63041800  1.08733800
 437.00000000  -1.87042800  0.77247300
 438.00000000  -1.55382300  0.48424200
 439.00000000  -1.47632000  0.93759100
 440.00000000  -1.36426200  1.15207800
 441.00000000  -1.26653700  0.95991800
 442.00000000  -1.35338400  1.02699200
 443.00000000  -1.47958700  1.05577900
 444.00000000  -1.15901900  1.14878400
 445.00000000  -1.48948500  1.05736900
 446.00000000  -1.44177300  0.69722800
 447.00000000  -1.41015200  1.03531000
 448.00000000  -1.64423400  1.12981600
 449.00000000  -1.43765800  0.98776700
 450.00000000  -1.17984500  0.81179700
 451.00000000  -1.57831900  1.06647500
 452.00000000  -1.14887900  1.02331200
 453.00000000  -1.20106900  1.37743300
 454.00000000  -1.23065900  1.02524300
 455.00000000  -1.24858700  0.83680400
 456.00000000  -1.60955200  0.46544000
 457.00000000  -1.36634400  0.72232200
 458.00000000  -1.61378500  1.11282400
 459.00000000  -1.13560900  1.15127600
 460.00000000  -1.80929700  1.44467400
 461.00000000  -1.49974200  1.06619100
 462.00000000  -1.27590000  0.35532900
 463.00000000  -1.26751400  0.72812900
 464.00000000  -1.23641300  1.86357000
 465.00000000  -1.26165600  1.23677600
 466.00000000  -2.46480900  3.04357000
 467.00000000  -1.29753100  1.24971200
 468.00000000  -1.50913200  2.44495300
 469.00000000  -2.33938300  2.99453200
 470.00000000  -1.30493200  1.37145700
 471.00000000  -1.26351700  2.47371300
 472.00000000  -2.58424200  2.48728200
 473.00000000  -1.46152600  1.55759100
 474.00000000  -2.70009800  2.98388000
 475.00000000  -1.30247800  2.68501000
 476.00000000  -2.28352800  2.37839100
 477.00000000  -1.24943100  1.83522900
 478.00000000  -1.37409400  1.64352100
 479.00000000  -2.22166400  -2.98702300
 480.00000000  -1.92040500  2.70747600
 481.00000000  -1.40301700  0.32373300
 482.00000000  -1.99505400  2.72775300
 483.00000000  -2.53797200  3.05938400
 484.00000000  -1.67135600  1.80347100
 485.00000000  -1.62549100  1.69844900
 486.00000000  -1.25386000  1.31966900
 487.00000000  -1.21312800  1.31148200
 488.00000000  -1.35821800  1.76746200
 489.00000000  -2.87052900  2.66901800
 490.00000000  -1.44270100  0.91436800
 491.00000000  -1.26944100  1.25066000
 492.00000000  -1.14059000  0.81766700
 493.00000000  -1.72731700  1.37611400
 494.00000000  -1.44867900  1.14451400
 495.00000000  -1.29587700  1.44351700
 496.00000000  -1.38295700  1.39195500
 497.00000000  -1.43504000  1.27739000
 498.00000000  -1.32819700  1.23357100
 499.00000000  -1.54663900  2.02729300
 500.00000000  -2.93928300  -3.05949700
 501.00000000  -1.35486700  0.33491900
 502.00000000  -1.37959200  0.94227800
 503.00000000  -1.31817400  1.87522900
 504.00000000  -1.70333800  1.59426000
 505.00000000  -1.54034900  1.25253200
 506.00000000  -1.36485700  1.17904900
 507.00000000  -1.25892000  1.52552600
 508.00000000  -1.29507700  1.75308100
 509.00000000  -2.52008400  2.99741900
 510.00000000  -2.48288300  1.86762800
 511.00000000  -1.42732500  2.53633100
 512.00000000  -1.23851900  0.13818900
 513.00000000  -1.01550500  0.34342300
 514.00000000  -2.43577000  2.05306200
 515.00000000  -1.14012100  2.39975400
 516.00000000  -1.78587400  2.54268600
 517.00000000  -1.47479900  0.18265000
 518.00000000  -1.33997400  0.47065400
 519.00000000  -2.78631400  2.84748600
 520.00000000  -2.69408100  2.82821600
 521.00000000  -2.48838200  2.84849300
 522.00000000  -2.41842400  2.62689100
 523.00000000  -2.57530500  2.92727200
 524.00000000  -2.58268500  2.87635200
 525.00000000  -2.22048700  2.54825000
 526.00000000  -2.63640300  2.89507400
 527.00000000  -2.71736000  3.06664600
 528.00000000  -2.45392900  2.24719100
 529.00000000  -1.47543800  2.16526600
 530.00000000  -1.38368900  0.89088800
 531.00000000  -1.39204100  2.44468600
 532.00000000  -1.59577700  0.76942200
 533.00000000  -1.24293100  1.17654200
 534.00000000  -1.32357100  0.67278800
 535.00000000  -1.38225200  0.94203900
 536.00000000  -2.30759500  1.04100400
 537.00000000  -1.38956100  1.08442200
 538.00000000  -1.60841200  1.85592300
 539.00000000  -1.55059900  0.98209200
 540.00000000  -1.33771000  1.12407500
 541.00000000  -1.36577600  1.01663900
 542.00000000  -1.37459500  1.07405800
 543.00000000  -1.24070900  1.08190500
 544.00000000  -1.58478700  1.27449800
 545.00000000  -1.51058800  1.36964200
 546.00000000  -1.49987000  0.78687200
 547.00000000  -1.13540800  1.88113800
 548.00000000  -0.95687100  1.56818000
 549.00000000  -1.97653700  2.25155000
 550.00000000  -1.67000500  0.74853000
 551.00000000  -1.19189200  0.70013000
 552.00000000  -2.29710000  2.76213000
 553.00000000  -2.90300300  -2.93133200
 554.00000000  -2.50645400  3.10967900
 555.00000000  -2.25088500  2.65770800
 556.00000000  -2.44794500  2.79344600
 557.00000000  -2.44020100  2.97576600
 558.00000000  -2.52046800  2.76964600
 559.00000000  -2.21988600  2.74089600
 560.00000000  -2.01861500  2.51670400
 561.00000000  -2.46751200  2.20954900
 562.00000000  -2.51576200  2.76225500
 563.00000000  -2.52489800  2.78553700
 564.00000000  -2.47880000  2.81359600
 565.00000000  -2.59126900  2.64775500
 566.00000000  -2.52660600  2.58039500
 567.00000000  -2.33048200  3.00243200
 568.00000000  -2.30833100  2.57229100
 569.00000000  -1.63689700  2.66399200
 570.00000000  -2.14368900  2.17055800
 571.00000000  -1.28585800  0.90889200
 572.00000000  -1.41796100  0.89916300
 573.00000000  -1.33899600  0.66661900
 574.00000000  -1.31058800  0.91434900
 575.00000000  -1.42411600  0.93602900
 576.00000000  -1.77370900  1.11719200
 577.00000000  -1.17469500  1.09946900
 578.00000000  -1.39461400  0.91911400
 579.00000000  -1.34285400  1.02177600
 580.00000000  -1.45192800  1.26667300
 581.00000000  -1.34103500  1.03958600
 582.00000000  -1.43653800  0.72629800
 583.00000000  -1.29271000  0.77609700
 584.00000000  -1.45355300  1.18498700
 585.00000000  -1.36964400  1.37518200
 586.00000000  -1.27502300  1.55114300
 587.00000000  -1.44603700  1.23712200
 588.00000000  -1.32357300  0.75375100
 589.00000000  -1.24748600  0.70480200
 590.00000000  -1.54952400  0.81804500
 591.00000000  -1.29958700  0.41253600
 592.00000000  -1.26547400  0.37008600
 593.00000000  -1.45406400  0.97292500
 594.00000000  -1.95530300  2.50560300
 595.00000000  -2.22420700  2.72890600
 596.00000000  -2.64829300  2.98283600
 597.00000000  -2.61257300  2.68962400
 598.00000000  -2.38233800  2.72802100
 599.00000000  -2.19880600  3.07429700
 600.00000000  -2.25277700  2.79395000
 601.00000000  -1.82346700  2.17698300
 602.00000000  -1.92462100  2.04669700
 603.00000000  -1.97230600  2.61534800
 604.00000000  -1.91349500  2.28368400
 605.00000000  -2.45933600  2.51712900
 606.00000000  -2.12362400  2.98824700
 607.00000000  -2.24489000  3.02042900
 608.00000000  -2.25307300  2.66716700
 609.00000000  -2.59006700  2.80614200
 610.00000000  -2.83093500  2.62275600
 611.00000000  -1.29818700  1.44244300
 612.00000000  -1.29587400  1.61762500
 613.00000000  -1.50219000  1.72824800
 614.00000000  -1.38124300  1.25895300
 615.00000000  -1.32027000  2.02268000
 616.00000000  -1.31943700  1.48725700
 617.00000000  -1.28300100  1.35240200
 618.00000000  -0.94060800  0.78464900
 619.00000000  -1.23079600  0.77361300
 620.00000000  -1.67710200  0.66859400
 621.00000000  -1.35583000  1.15357200
 622.00000000  -1.42029000  1.78323100
 623.00000000  -2.72913600  2.95750700
 624.00000000  -2.70835400  2.77109700
 625.00000000  -2.52486300  2.37531300
 626.00000000  -1.50213400  2.52162900
 627.00000000  -1.52946100  1.41766500
 628.00000000  -1.71436100  2.83643000
 629.00000000  -1.35708800  0.51232100
 630.00000000  -2.28386300  3.04061700
 631.00000000  -2.11342300  2.41876000
 632.00000000  -1.83841500  2.28369600
 633.00000000  -2.61015800  2.28856000
 634.00000000  -2.81128300  2.82577200
 635.00000000  -2.37873000  2.97314700
 636.00000000  -2.38579900  2.71932000
 637.00000000  -2.49957800  2.35780600
 638.00000000  -2.63506900  2.97727600
 639.00000000  -2.44148700  2.65230900
 640.00000000  -2.51797200  2.48755600
 641.00000000  -2.68384600  2.93133500
 642.00000000  -2.66280400  2.73307900
 643.00000000  -2.60271600  2.60662300
 644.00000000  -2.29500000  2.57247800
 645.00000000  -2.24267300  2.85230600
 646.00000000  -2.62833800  2.91131400
 647.00000000  -2.41620400  2.73309600
 648.00000000  -2.14445300  2.59337600
 649.00000000  -2.65489900  3.08670600
 650.00000000  -2.62268300  2.77681700
 651.00000000  -1.32459900  0.15082000
 652.00000000  -2.85789800  2.56351400
 653.00000000  -2.58139700  2.54668800
 654.00000000  -2.36332900  2.86327600
 655.00000000  -2.13679100  2.87347500
 656.00000000  -2.33273500  3.04510400
 657.00000000  -2.09409900  2.89171300
 658.00000000  -2.16817400  2.68055400
 659.00000000  -2.22637200  2.79717000
 660.00000000  -1.16930700  1.03705000
 661.00000000  -1.33427400  1.61549500
 662.00000000  -1.47762100  1.55288100
 663.00000000  -2.22674200  2.75876800
 664.00000000  -2.68639700  2.84455500
 665.00000000  -1.63094000  1.72350500
 666.00000000  -2.55239000  2.47307900
 667.00000000  -1.47721600  2.55069000
 668.00000000  -1.04136200  0.00250000
 669.00000000  -2.70657800  2.57270100
 670.00000000  -2.36188600  2.89530000
 671.00000000  -2.70489500  2.29637700
 672.00000000  -2.56370400  2.77363400
 673.00000000  -1.78043100  2.11431900
 674.00000000  -2.81860700  2.46116900
 675.00000000  -1.83802000  1.60067000
 676.00000000  -1.45194100  1.46136300
 677.00000000  -1.57733500  1.95122500
 678.00000000  -2.13189200  2.58092300
 679.00000000  -2.48644700  2.85296100
 680.00000000  -2.63224000  3.10084000
 681.00000000  -1.64248300  1.76353700
 682.00000000  -1.62026600  1.41448800
 683.00000000  -1.39604800  1.28634700
 684.00000000  -1.48191900  0.84033700
 685.00000000  -1.31777800  0.90660300
 686.00000000  -0.94544800  0.48571100
 687.00000000  -1.07462700  0.43829400
 688.00000000  -1.65522300  0.74989000
 689.00000000  -1.18092300  0.71239600
 690.00000000  -1.34185400  0.37853700
 691.00000000  -2.71074800  2.91164300
 692.00000000  -1.53605200  1.75266400
 693.00000000  -1.45304700  1.26438300
 694.00000000  -1.42057900  1.14404300
 695.00000000  -1.18258000  0.99357900
 696.00000000  -1.33601600  0.88964000
 697.00000000  -1.25421100  0.88063700
